dataset,condition_id,condition_name,shaft_speed_rpm,radial_load_kn,bearing_id,bearing_index,snapshot_index,relative_path,split,n_signal_samples,sampling_rate_hz,snapshot_duration_seconds,snapshot_interval_minutes,rul_minutes
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,90,37.5Hz11kN/Bearing2_3/90.csv,validation,32768,25600,1.28,1,443
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,91,37.5Hz11kN/Bearing2_3/91.csv,validation,32768,25600,1.28,1,442
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,92,37.5Hz11kN/Bearing2_3/92.csv,validation,32768,25600,1.28,1,441
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,93,37.5Hz11kN/Bearing2_3/93.csv,validation,32768,25600,1.28,1,440
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,94,37.5Hz11kN/Bearing2_3/94.csv,validation,32768,25600,1.28,1,439
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,95,37.5Hz11kN/Bearing2_3/95.csv,validation,32768,25600,1.28,1,438
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,96,37.5Hz11kN/Bearing2_3/96.csv,validation,32768,25600,1.28,1,437
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,97,37.5Hz11kN/Bearing2_3/97.csv,validation,32768,25600,1.28,1,436
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,98,37.5Hz11kN/Bearing2_3/98.csv,validation,32768,25600,1.28,1,435
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,99,37.5Hz11kN/Bearing2_3/99.csv,validation,32768,25600,1.28,1,434
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,100,37.5Hz11kN/Bearing2_3/100.csv,validation,32768,25600,1.28,1,433
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,101,37.5Hz11kN/Bearing2_3/101.csv,validation,32768,25600,1.28,1,432
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,102,37.5Hz11kN/Bearing2_3/102.csv,validation,32768,25600,1.28,1,431
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,103,37.5Hz11kN/Bearing2_3/103.csv,validation,32768,25600,1.28,1,430
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,104,37.5Hz11kN/Bearing2_3/104.csv,validation,32768,25600,1.28,1,429
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,105,37.5Hz11kN/Bearing2_3/105.csv,validation,32768,25600,1.28,1,428
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,106,37.5Hz11kN/Bearing2_3/106.csv,validation,32768,25600,1.28,1,427
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,107,37.5Hz11kN/Bearing2_3/107.csv,validation,32768,25600,1.28,1,426
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,108,37.5Hz11kN/Bearing2_3/108.csv,validation,32768,25600,1.28,1,425
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,109,37.5Hz11kN/Bearing2_3/109.csv,validation,32768,25600,1.28,1,424
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,110,37.5Hz11kN/Bearing2_3/110.csv,validation,32768,25600,1.28,1,423
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,111,37.5Hz11kN/Bearing2_3/111.csv,validation,32768,25600,1.28,1,422
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,112,37.5Hz11kN/Bearing2_3/112.csv,validation,32768,25600,1.28,1,421
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,113,37.5Hz11kN/Bearing2_3/113.csv,validation,32768,25600,1.28,1,420
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,114,37.5Hz11kN/Bearing2_3/114.csv,validation,32768,25600,1.28,1,419
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,115,37.5Hz11kN/Bearing2_3/115.csv,validation,32768,25600,1.28,1,418
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,116,37.5Hz11kN/Bearing2_3/116.csv,validation,32768,25600,1.28,1,417
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,117,37.5Hz11kN/Bearing2_3/117.csv,validation,32768,25600,1.28,1,416
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,118,37.5Hz11kN/Bearing2_3/118.csv,validation,32768,25600,1.28,1,415
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,119,37.5Hz11kN/Bearing2_3/119.csv,validation,32768,25600,1.28,1,414
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,120,37.5Hz11kN/Bearing2_3/120.csv,validation,32768,25600,1.28,1,413
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,121,37.5Hz11kN/Bearing2_3/121.csv,validation,32768,25600,1.28,1,412
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,122,37.5Hz11kN/Bearing2_3/122.csv,validation,32768,25600,1.28,1,411
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,123,37.5Hz11kN/Bearing2_3/123.csv,validation,32768,25600,1.28,1,410
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,124,37.5Hz11kN/Bearing2_3/124.csv,validation,32768,25600,1.28,1,409
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,125,37.5Hz11kN/Bearing2_3/125.csv,validation,32768,25600,1.28,1,408
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,126,37.5Hz11kN/Bearing2_3/126.csv,validation,32768,25600,1.28,1,407
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,127,37.5Hz11kN/Bearing2_3/127.csv,validation,32768,25600,1.28,1,406
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,128,37.5Hz11kN/Bearing2_3/128.csv,validation,32768,25600,1.28,1,405
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,129,37.5Hz11kN/Bearing2_3/129.csv,validation,32768,25600,1.28,1,404
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,130,37.5Hz11kN/Bearing2_3/130.csv,validation,32768,25600,1.28,1,403
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,131,37.5Hz11kN/Bearing2_3/131.csv,validation,32768,25600,1.28,1,402
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,132,37.5Hz11kN/Bearing2_3/132.csv,validation,32768,25600,1.28,1,401
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,133,37.5Hz11kN/Bearing2_3/133.csv,validation,32768,25600,1.28,1,400
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,134,37.5Hz11kN/Bearing2_3/134.csv,validation,32768,25600,1.28,1,399
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,135,37.5Hz11kN/Bearing2_3/135.csv,validation,32768,25600,1.28,1,398
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,136,37.5Hz11kN/Bearing2_3/136.csv,validation,32768,25600,1.28,1,397
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,137,37.5Hz11kN/Bearing2_3/137.csv,validation,32768,25600,1.28,1,396
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,138,37.5Hz11kN/Bearing2_3/138.csv,validation,32768,25600,1.28,1,395
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,139,37.5Hz11kN/Bearing2_3/139.csv,validation,32768,25600,1.28,1,394
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,140,37.5Hz11kN/Bearing2_3/140.csv,validation,32768,25600,1.28,1,393
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,141,37.5Hz11kN/Bearing2_3/141.csv,validation,32768,25600,1.28,1,392
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,142,37.5Hz11kN/Bearing2_3/142.csv,validation,32768,25600,1.28,1,391
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,143,37.5Hz11kN/Bearing2_3/143.csv,validation,32768,25600,1.28,1,390
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,144,37.5Hz11kN/Bearing2_3/144.csv,validation,32768,25600,1.28,1,389
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,145,37.5Hz11kN/Bearing2_3/145.csv,validation,32768,25600,1.28,1,388
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,146,37.5Hz11kN/Bearing2_3/146.csv,validation,32768,25600,1.28,1,387
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,147,37.5Hz11kN/Bearing2_3/147.csv,validation,32768,25600,1.28,1,386
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,148,37.5Hz11kN/Bearing2_3/148.csv,validation,32768,25600,1.28,1,385
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,149,37.5Hz11kN/Bearing2_3/149.csv,validation,32768,25600,1.28,1,384
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,150,37.5Hz11kN/Bearing2_3/150.csv,validation,32768,25600,1.28,1,383
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,151,37.5Hz11kN/Bearing2_3/151.csv,validation,32768,25600,1.28,1,382
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,152,37.5Hz11kN/Bearing2_3/152.csv,validation,32768,25600,1.28,1,381
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,153,37.5Hz11kN/Bearing2_3/153.csv,validation,32768,25600,1.28,1,380
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,154,37.5Hz11kN/Bearing2_3/154.csv,validation,32768,25600,1.28,1,379
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,155,37.5Hz11kN/Bearing2_3/155.csv,validation,32768,25600,1.28,1,378
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,156,37.5Hz11kN/Bearing2_3/156.csv,validation,32768,25600,1.28,1,377
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,157,37.5Hz11kN/Bearing2_3/157.csv,validation,32768,25600,1.28,1,376
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,158,37.5Hz11kN/Bearing2_3/158.csv,validation,32768,25600,1.28,1,375
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,159,37.5Hz11kN/Bearing2_3/159.csv,validation,32768,25600,1.28,1,374
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,160,37.5Hz11kN/Bearing2_3/160.csv,validation,32768,25600,1.28,1,373
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,161,37.5Hz11kN/Bearing2_3/161.csv,validation,32768,25600,1.28,1,372
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,162,37.5Hz11kN/Bearing2_3/162.csv,validation,32768,25600,1.28,1,371
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,163,37.5Hz11kN/Bearing2_3/163.csv,validation,32768,25600,1.28,1,370
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,164,37.5Hz11kN/Bearing2_3/164.csv,validation,32768,25600,1.28,1,369
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,165,37.5Hz11kN/Bearing2_3/165.csv,validation,32768,25600,1.28,1,368
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,166,37.5Hz11kN/Bearing2_3/166.csv,validation,32768,25600,1.28,1,367
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,167,37.5Hz11kN/Bearing2_3/167.csv,validation,32768,25600,1.28,1,366
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,168,37.5Hz11kN/Bearing2_3/168.csv,validation,32768,25600,1.28,1,365
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,169,37.5Hz11kN/Bearing2_3/169.csv,validation,32768,25600,1.28,1,364
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,170,37.5Hz11kN/Bearing2_3/170.csv,validation,32768,25600,1.28,1,363
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,171,37.5Hz11kN/Bearing2_3/171.csv,validation,32768,25600,1.28,1,362
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,172,37.5Hz11kN/Bearing2_3/172.csv,validation,32768,25600,1.28,1,361
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,173,37.5Hz11kN/Bearing2_3/173.csv,validation,32768,25600,1.28,1,360
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,174,37.5Hz11kN/Bearing2_3/174.csv,validation,32768,25600,1.28,1,359
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,175,37.5Hz11kN/Bearing2_3/175.csv,validation,32768,25600,1.28,1,358
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,176,37.5Hz11kN/Bearing2_3/176.csv,validation,32768,25600,1.28,1,357
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,177,37.5Hz11kN/Bearing2_3/177.csv,validation,32768,25600,1.28,1,356
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,178,37.5Hz11kN/Bearing2_3/178.csv,validation,32768,25600,1.28,1,355
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,179,37.5Hz11kN/Bearing2_3/179.csv,validation,32768,25600,1.28,1,354
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,180,37.5Hz11kN/Bearing2_3/180.csv,validation,32768,25600,1.28,1,353
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,181,37.5Hz11kN/Bearing2_3/181.csv,validation,32768,25600,1.28,1,352
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,182,37.5Hz11kN/Bearing2_3/182.csv,validation,32768,25600,1.28,1,351
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,183,37.5Hz11kN/Bearing2_3/183.csv,validation,32768,25600,1.28,1,350
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,184,37.5Hz11kN/Bearing2_3/184.csv,validation,32768,25600,1.28,1,349
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,185,37.5Hz11kN/Bearing2_3/185.csv,validation,32768,25600,1.28,1,348
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,186,37.5Hz11kN/Bearing2_3/186.csv,validation,32768,25600,1.28,1,347
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,187,37.5Hz11kN/Bearing2_3/187.csv,validation,32768,25600,1.28,1,346
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,188,37.5Hz11kN/Bearing2_3/188.csv,validation,32768,25600,1.28,1,345
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,189,37.5Hz11kN/Bearing2_3/189.csv,validation,32768,25600,1.28,1,344
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,190,37.5Hz11kN/Bearing2_3/190.csv,validation,32768,25600,1.28,1,343
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,191,37.5Hz11kN/Bearing2_3/191.csv,validation,32768,25600,1.28,1,342
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,192,37.5Hz11kN/Bearing2_3/192.csv,validation,32768,25600,1.28,1,341
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,193,37.5Hz11kN/Bearing2_3/193.csv,validation,32768,25600,1.28,1,340
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,194,37.5Hz11kN/Bearing2_3/194.csv,validation,32768,25600,1.28,1,339
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,195,37.5Hz11kN/Bearing2_3/195.csv,validation,32768,25600,1.28,1,338
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,196,37.5Hz11kN/Bearing2_3/196.csv,validation,32768,25600,1.28,1,337
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,197,37.5Hz11kN/Bearing2_3/197.csv,validation,32768,25600,1.28,1,336
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,198,37.5Hz11kN/Bearing2_3/198.csv,validation,32768,25600,1.28,1,335
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,199,37.5Hz11kN/Bearing2_3/199.csv,validation,32768,25600,1.28,1,334
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,200,37.5Hz11kN/Bearing2_3/200.csv,validation,32768,25600,1.28,1,333
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,201,37.5Hz11kN/Bearing2_3/201.csv,validation,32768,25600,1.28,1,332
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,202,37.5Hz11kN/Bearing2_3/202.csv,validation,32768,25600,1.28,1,331
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,203,37.5Hz11kN/Bearing2_3/203.csv,validation,32768,25600,1.28,1,330
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,204,37.5Hz11kN/Bearing2_3/204.csv,validation,32768,25600,1.28,1,329
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,205,37.5Hz11kN/Bearing2_3/205.csv,validation,32768,25600,1.28,1,328
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,206,37.5Hz11kN/Bearing2_3/206.csv,validation,32768,25600,1.28,1,327
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,207,37.5Hz11kN/Bearing2_3/207.csv,validation,32768,25600,1.28,1,326
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,208,37.5Hz11kN/Bearing2_3/208.csv,validation,32768,25600,1.28,1,325
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,209,37.5Hz11kN/Bearing2_3/209.csv,validation,32768,25600,1.28,1,324
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,210,37.5Hz11kN/Bearing2_3/210.csv,validation,32768,25600,1.28,1,323
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,211,37.5Hz11kN/Bearing2_3/211.csv,validation,32768,25600,1.28,1,322
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,212,37.5Hz11kN/Bearing2_3/212.csv,validation,32768,25600,1.28,1,321
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,213,37.5Hz11kN/Bearing2_3/213.csv,validation,32768,25600,1.28,1,320
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,214,37.5Hz11kN/Bearing2_3/214.csv,validation,32768,25600,1.28,1,319
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,215,37.5Hz11kN/Bearing2_3/215.csv,validation,32768,25600,1.28,1,318
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,216,37.5Hz11kN/Bearing2_3/216.csv,validation,32768,25600,1.28,1,317
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,217,37.5Hz11kN/Bearing2_3/217.csv,validation,32768,25600,1.28,1,316
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,218,37.5Hz11kN/Bearing2_3/218.csv,validation,32768,25600,1.28,1,315
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,219,37.5Hz11kN/Bearing2_3/219.csv,validation,32768,25600,1.28,1,314
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,220,37.5Hz11kN/Bearing2_3/220.csv,validation,32768,25600,1.28,1,313
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,221,37.5Hz11kN/Bearing2_3/221.csv,validation,32768,25600,1.28,1,312
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,222,37.5Hz11kN/Bearing2_3/222.csv,validation,32768,25600,1.28,1,311
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,223,37.5Hz11kN/Bearing2_3/223.csv,validation,32768,25600,1.28,1,310
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,224,37.5Hz11kN/Bearing2_3/224.csv,validation,32768,25600,1.28,1,309
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,225,37.5Hz11kN/Bearing2_3/225.csv,validation,32768,25600,1.28,1,308
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,226,37.5Hz11kN/Bearing2_3/226.csv,validation,32768,25600,1.28,1,307
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,227,37.5Hz11kN/Bearing2_3/227.csv,validation,32768,25600,1.28,1,306
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,228,37.5Hz11kN/Bearing2_3/228.csv,validation,32768,25600,1.28,1,305
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,229,37.5Hz11kN/Bearing2_3/229.csv,validation,32768,25600,1.28,1,304
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,230,37.5Hz11kN/Bearing2_3/230.csv,validation,32768,25600,1.28,1,303
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,231,37.5Hz11kN/Bearing2_3/231.csv,validation,32768,25600,1.28,1,302
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,232,37.5Hz11kN/Bearing2_3/232.csv,validation,32768,25600,1.28,1,301
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,233,37.5Hz11kN/Bearing2_3/233.csv,validation,32768,25600,1.28,1,300
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,234,37.5Hz11kN/Bearing2_3/234.csv,validation,32768,25600,1.28,1,299
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,235,37.5Hz11kN/Bearing2_3/235.csv,validation,32768,25600,1.28,1,298
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,236,37.5Hz11kN/Bearing2_3/236.csv,validation,32768,25600,1.28,1,297
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,237,37.5Hz11kN/Bearing2_3/237.csv,validation,32768,25600,1.28,1,296
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,238,37.5Hz11kN/Bearing2_3/238.csv,validation,32768,25600,1.28,1,295
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,239,37.5Hz11kN/Bearing2_3/239.csv,validation,32768,25600,1.28,1,294
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,240,37.5Hz11kN/Bearing2_3/240.csv,validation,32768,25600,1.28,1,293
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,241,37.5Hz11kN/Bearing2_3/241.csv,validation,32768,25600,1.28,1,292
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,242,37.5Hz11kN/Bearing2_3/242.csv,validation,32768,25600,1.28,1,291
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,243,37.5Hz11kN/Bearing2_3/243.csv,validation,32768,25600,1.28,1,290
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,244,37.5Hz11kN/Bearing2_3/244.csv,validation,32768,25600,1.28,1,289
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,245,37.5Hz11kN/Bearing2_3/245.csv,validation,32768,25600,1.28,1,288
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,246,37.5Hz11kN/Bearing2_3/246.csv,validation,32768,25600,1.28,1,287
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,247,37.5Hz11kN/Bearing2_3/247.csv,validation,32768,25600,1.28,1,286
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,248,37.5Hz11kN/Bearing2_3/248.csv,validation,32768,25600,1.28,1,285
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,249,37.5Hz11kN/Bearing2_3/249.csv,validation,32768,25600,1.28,1,284
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,250,37.5Hz11kN/Bearing2_3/250.csv,validation,32768,25600,1.28,1,283
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,251,37.5Hz11kN/Bearing2_3/251.csv,validation,32768,25600,1.28,1,282
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,252,37.5Hz11kN/Bearing2_3/252.csv,validation,32768,25600,1.28,1,281
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,253,37.5Hz11kN/Bearing2_3/253.csv,validation,32768,25600,1.28,1,280
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,254,37.5Hz11kN/Bearing2_3/254.csv,validation,32768,25600,1.28,1,279
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,255,37.5Hz11kN/Bearing2_3/255.csv,validation,32768,25600,1.28,1,278
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,256,37.5Hz11kN/Bearing2_3/256.csv,validation,32768,25600,1.28,1,277
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,257,37.5Hz11kN/Bearing2_3/257.csv,validation,32768,25600,1.28,1,276
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,258,37.5Hz11kN/Bearing2_3/258.csv,validation,32768,25600,1.28,1,275
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,259,37.5Hz11kN/Bearing2_3/259.csv,validation,32768,25600,1.28,1,274
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,260,37.5Hz11kN/Bearing2_3/260.csv,validation,32768,25600,1.28,1,273
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,261,37.5Hz11kN/Bearing2_3/261.csv,validation,32768,25600,1.28,1,272
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,262,37.5Hz11kN/Bearing2_3/262.csv,validation,32768,25600,1.28,1,271
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,263,37.5Hz11kN/Bearing2_3/263.csv,validation,32768,25600,1.28,1,270
XJTU-SY,2,37.5Hz11kN,2250,11.0,Bearing2_3,3,264,37.5Hz11kN/Bearing2_3/264.csv,validation,32768,25600,1.28,1,269
